"ttwa.name","TTWA11CD","industry","year","variable","value"
"Reading","E30000256","Design","2011-14","emp_lq",1.164
"Reading","E30000256","Film, radio & TV","2011-14","business.count",258
"Reading","E30000256","Film, radio & TV","2011-14","turnover",88440
"Reading","E30000256","Film, radio & TV","2011-14","employment",576.5
"Reading","E30000256","Film, radio & TV","2011-14","turn_pw",153.408499566349
"Reading","E30000256","Film, radio & TV","2011-14","work_pb",2.23449612403101
"Reading","E30000256","Film, radio & TV","2011-14","business_lq",0.734
"Reading","E30000256","Film, radio & TV","2011-14","turnover_lq",0.272
"Reading","E30000256","Film, radio & TV","2011-14","emp_lq",0.305
"Reading","E30000256","Music & performing arts","2011-14","business.count",275
"Reading","E30000256","Music & performing arts","2011-14","turnover",42540
"Reading","E30000256","Music & performing arts","2011-14","employment",623.25
"Reading","E30000256","Music & performing arts","2011-14","turn_pw",68.2551143200963
"Reading","E30000256","Music & performing arts","2011-14","work_pb",2.26636363636364
"Reading","E30000256","Music & performing arts","2011-14","business_lq",0.666
"Reading","E30000256","Music & performing arts","2011-14","turnover_lq",0.372
"Reading","E30000256","Music & performing arts","2011-14","emp_lq",0.5
"Reading","E30000256","Publishing","2011-14","business.count",112
"Reading","E30000256","Publishing","2011-14","turnover",34000
"Reading","E30000256","Publishing","2011-14","employment",391.75
"Reading","E30000256","Publishing","2011-14","turn_pw",86.7900446713465
"Reading","E30000256","Publishing","2011-14","work_pb",3.49776785714286
"Reading","E30000256","Publishing","2011-14","business_lq",0.894
"Reading","E30000256","Publishing","2011-14","turnover_lq",0.183
"Reading","E30000256","Publishing","2011-14","emp_lq",0.231
"Reading","E30000256","Software & digital","2011-14","business.count",3118
"Reading","E30000256","Software & digital","2011-14","turnover",4483205
"Reading","E30000256","Software & digital","2011-14","employment",24339.25
"Reading","E30000256","Software & digital","2011-14","turn_pw",184.196513861356
"Reading","E30000256","Software & digital","2011-14","work_pb",7.80604554201411
"Reading","E30000256","Software & digital","2011-14","business_lq",2.265
"Reading","E30000256","Software & digital","2011-14","turnover_lq",7.484
"Reading","E30000256","Software & digital","2011-14","emp_lq",4.768
"Redruth and Truro","E30000257","Advertising","2011-14","business.count",30
"Redruth and Truro","E30000257","Advertising","2011-14","turnover",13225
"Redruth and Truro","E30000257","Advertising","2011-14","employment",149.75
"Redruth and Truro","E30000257","Advertising","2011-14","turn_pw",88.313856427379
"Redruth and Truro","E30000257","Advertising","2011-14","work_pb",4.99166666666667
"Redruth and Truro","E30000257","Advertising","2011-14","business_lq",0.612
"Redruth and Truro","E30000257","Advertising","2011-14","turnover_lq",0.836
"Redruth and Truro","E30000257","Advertising","2011-14","emp_lq",0.541
"Redruth and Truro","E30000257","All creative industries","2014","business.count",293
"Redruth and Truro","E30000257","All creative industries","2014","turnover",91546
"Redruth and Truro","E30000257","All creative industries","2014","employment",1218
"Redruth and Truro","E30000257","All creative industries","2014","turn_pw",75.1609195402299
"Redruth and Truro","E30000257","All creative industries","2014","work_pb",4.15699658703072
"Redruth and Truro","E30000257","All creative industries","2014","business_lq",0.526
"Redruth and Truro","E30000257","All creative industries","2014","turnover_lq",0.934
"Redruth and Truro","E30000257","All creative industries","2014","emp_lq",0.493
"Redruth and Truro","E30000257","Architecture","2011-14","business.count",25
"Redruth and Truro","E30000257","Architecture","2011-14","turnover",4600
"Redruth and Truro","E30000257","Architecture","2011-14","employment",102.5
"Redruth and Truro","E30000257","Architecture","2011-14","turn_pw",44.8780487804878
"Redruth and Truro","E30000257","Architecture","2011-14","work_pb",4.1
"Redruth and Truro","E30000257","Architecture","2011-14","business_lq",0.835
"Redruth and Truro","E30000257","Architecture","2011-14","turnover_lq",1.369
"Redruth and Truro","E30000257","Architecture","2011-14","emp_lq",0.794
"Redruth and Truro","E30000257","Design","2011-14","business.count",34
"Redruth and Truro","E30000257","Design","2011-14","turnover",5875
"Redruth and Truro","E30000257","Design","2011-14","employment",110.25
"Redruth and Truro","E30000257","Design","2011-14","turn_pw",53.2879818594104
"Redruth and Truro","E30000257","Design","2011-14","work_pb",3.24264705882353
"Redruth and Truro","E30000257","Design","2011-14","business_lq",0.772
"Redruth and Truro","E30000257","Design","2011-14","turnover_lq",1.872
"Redruth and Truro","E30000257","Design","2011-14","emp_lq",1.045
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","business.count",31
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","turnover",25025
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","employment",219.25
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","turn_pw",114.139110604333
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","work_pb",7.07258064516129
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","business_lq",0.513
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","turnover_lq",1.377
"Redruth and Truro","E30000257","Film, radio & TV","2011-14","emp_lq",0.658
"Redruth and Truro","E30000257","Music & performing arts","2011-14","business.count",34
"Redruth and Truro","E30000257","Music & performing arts","2011-14","turnover",10680
"Redruth and Truro","E30000257","Music & performing arts","2011-14","employment",206.25
"Redruth and Truro","E30000257","Music & performing arts","2011-14","turn_pw",51.7818181818182
"Redruth and Truro","E30000257","Music & performing arts","2011-14","work_pb",6.06617647058824
"Redruth and Truro","E30000257","Music & performing arts","2011-14","business_lq",0.469
"Redruth and Truro","E30000257","Music & performing arts","2011-14","turnover_lq",1.67
"Redruth and Truro","E30000257","Music & performing arts","2011-14","emp_lq",0.939
"Redruth and Truro","E30000257","Publishing","2011-14","business.count",19
"Redruth and Truro","E30000257","Publishing","2011-14","turnover",2600
"Redruth and Truro","E30000257","Publishing","2011-14","employment",53.75
"Redruth and Truro","E30000257","Publishing","2011-14","turn_pw",48.3720930232558
"Redruth and Truro","E30000257","Publishing","2011-14","work_pb",2.82894736842105
"Redruth and Truro","E30000257","Publishing","2011-14","business_lq",0.885
"Redruth and Truro","E30000257","Publishing","2011-14","turnover_lq",0.251
"Redruth and Truro","E30000257","Publishing","2011-14","emp_lq",0.18
"Redruth and Truro","E30000257","Software & digital","2011-14","business.count",99
"Redruth and Truro","E30000257","Software & digital","2011-14","turnover",14030
"Redruth and Truro","E30000257","Software & digital","2011-14","employment",249.25
"Redruth and Truro","E30000257","Software & digital","2011-14","turn_pw",56.2888665997994
"Redruth and Truro","E30000257","Software & digital","2011-14","work_pb",2.51767676767677
"Redruth and Truro","E30000257","Software & digital","2011-14","business_lq",0.415
"Redruth and Truro","E30000257","Software & digital","2011-14","turnover_lq",0.419
"Redruth and Truro","E30000257","Software & digital","2011-14","emp_lq",0.277
"Rhyl","W22000031","Advertising","2011-14","business.count",20
"Rhyl","W22000031","Advertising","2011-14","turnover",8100
"Rhyl","W22000031","Advertising","2011-14","employment",172
"Rhyl","W22000031","Advertising","2011-14","turn_pw",47.093023255814
"Rhyl","W22000031","Advertising","2011-14","work_pb",8.6
"Rhyl","W22000031","Advertising","2011-14","business_lq",0.399
"Rhyl","W22000031","Advertising","2011-14","turnover_lq",0.351
"Rhyl","W22000031","Advertising","2011-14","emp_lq",0.635
"Rhyl","W22000031","All creative industries","2014","business.count",230
"Rhyl","W22000031","All creative industries","2014","turnover",40414
"Rhyl","W22000031","All creative industries","2014","employment",744
"Rhyl","W22000031","All creative industries","2014","turn_pw",54.3198924731183
"Rhyl","W22000031","All creative industries","2014","work_pb",3.23478260869565
"Rhyl","W22000031","All creative industries","2014","business_lq",0.401
"Rhyl","W22000031","All creative industries","2014","turnover_lq",0.275
"Rhyl","W22000031","All creative industries","2014","emp_lq",0.308
"Rhyl","W22000031","Architecture","2011-14","business.count",20
"Rhyl","W22000031","Architecture","2011-14","turnover",1425
"Rhyl","W22000031","Architecture","2011-14","employment",32.75
"Rhyl","W22000031","Architecture","2011-14","turn_pw",43.5114503816794
"Rhyl","W22000031","Architecture","2011-14","work_pb",1.6375
"Rhyl","W22000031","Architecture","2011-14","business_lq",0.642
"Rhyl","W22000031","Architecture","2011-14","turnover_lq",0.291
"Rhyl","W22000031","Architecture","2011-14","emp_lq",0.26
"Rhyl","W22000031","Design","2011-14","business.count",19
"Rhyl","W22000031","Design","2011-14","turnover",7605
"Rhyl","W22000031","Design","2011-14","employment",69.5
"Rhyl","W22000031","Design","2011-14","turn_pw",109.424460431655
"Rhyl","W22000031","Design","2011-14","work_pb",3.65789473684211
"Rhyl","W22000031","Design","2011-14","business_lq",0.415
"Rhyl","W22000031","Design","2011-14","turnover_lq",1.663
"Rhyl","W22000031","Design","2011-14","emp_lq",0.674
"Rhyl","W22000031","Film, radio & TV","2011-14","business.count",14
"Rhyl","W22000031","Film, radio & TV","2011-14","turnover",1470
"Rhyl","W22000031","Film, radio & TV","2011-14","employment",20.25
"Rhyl","W22000031","Film, radio & TV","2011-14","turn_pw",72.5925925925926
"Rhyl","W22000031","Film, radio & TV","2011-14","work_pb",1.44642857142857
"Rhyl","W22000031","Film, radio & TV","2011-14","business_lq",0.216
"Rhyl","W22000031","Film, radio & TV","2011-14","turnover_lq",0.056
"Rhyl","W22000031","Film, radio & TV","2011-14","emp_lq",0.062
"Rhyl","W22000031","Music & performing arts","2011-14","business.count",24
"Rhyl","W22000031","Music & performing arts","2011-14","turnover",2385
"Rhyl","W22000031","Music & performing arts","2011-14","employment",45.25
"Rhyl","W22000031","Music & performing arts","2011-14","turn_pw",52.707182320442
"Rhyl","W22000031","Music & performing arts","2011-14","work_pb",1.88541666666667
"Rhyl","W22000031","Music & performing arts","2011-14","business_lq",0.33
"Rhyl","W22000031","Music & performing arts","2011-14","turnover_lq",0.256
"Rhyl","W22000031","Music & performing arts","2011-14","emp_lq",0.211
"Rhyl","W22000031","Publishing","2011-14","business.count",12
"Rhyl","W22000031","Publishing","2011-14","turnover",3395
"Rhyl","W22000031","Publishing","2011-14","employment",48.5
"Rhyl","W22000031","Publishing","2011-14","turn_pw",70
"Rhyl","W22000031","Publishing","2011-14","work_pb",4.04166666666667
"Rhyl","W22000031","Publishing","2011-14","business_lq",0.515
"Rhyl","W22000031","Publishing","2011-14","turnover_lq",0.225
"Rhyl","W22000031","Publishing","2011-14","emp_lq",0.166
"Rhyl","W22000031","Software & digital","2011-14","business.count",102
"Rhyl","W22000031","Software & digital","2011-14","turnover",11170
"Rhyl","W22000031","Software & digital","2011-14","employment",193.25
"Rhyl","W22000031","Software & digital","2011-14","turn_pw",57.8007761966365
"Rhyl","W22000031","Software & digital","2011-14","work_pb",1.89460784313725
"Rhyl","W22000031","Software & digital","2011-14","business_lq",0.415
"Rhyl","W22000031","Software & digital","2011-14","turnover_lq",0.229
"Rhyl","W22000031","Software & digital","2011-14","emp_lq",0.22
"Salisbury","E30000258","Advertising","2011-14","business.count",43
"Salisbury","E30000258","Advertising","2011-14","turnover",11610
"Salisbury","E30000258","Advertising","2011-14","employment",198.5
"Salisbury","E30000258","Advertising","2011-14","turn_pw",58.4886649874055
"Salisbury","E30000258","Advertising","2011-14","work_pb",4.61627906976744
"Salisbury","E30000258","Advertising","2011-14","business_lq",0.7
"Salisbury","E30000258","Advertising","2011-14","turnover_lq",0.538
"Salisbury","E30000258","Advertising","2011-14","emp_lq",1.008
"Salisbury","E30000258","All creative industries","2014","business.count",548
"Salisbury","E30000258","All creative industries","2014","turnover",186962
"Salisbury","E30000258","All creative industries","2014","employment",1537
"Salisbury","E30000258","All creative industries","2014","turn_pw",121.640858815875
"Salisbury","E30000258","All creative industries","2014","work_pb",2.80474452554745
"Salisbury","E30000258","All creative industries","2014","business_lq",0.771
"Salisbury","E30000258","All creative industries","2014","turnover_lq",1.457
"Salisbury","E30000258","All creative industries","2014","emp_lq",0.866
"Salisbury","E30000258","Architecture","2011-14","business.count",33
"Salisbury","E30000258","Architecture","2011-14","turnover",158240
"Salisbury","E30000258","Architecture","2011-14","employment",92.5
"Salisbury","E30000258","Architecture","2011-14","turn_pw",1710.7027027027
"Salisbury","E30000258","Architecture","2011-14","work_pb",2.8030303030303
"Salisbury","E30000258","Architecture","2011-14","business_lq",0.871
"Salisbury","E30000258","Architecture","2011-14","turnover_lq",34.498
"Salisbury","E30000258","Architecture","2011-14","emp_lq",1.009
"Salisbury","E30000258","Design","2011-14","business.count",38
"Salisbury","E30000258","Design","2011-14","turnover",10065
"Salisbury","E30000258","Design","2011-14","employment",104.75
"Salisbury","E30000258","Design","2011-14","turn_pw",96.0859188544153
"Salisbury","E30000258","Design","2011-14","work_pb",2.75657894736842
"Salisbury","E30000258","Design","2011-14","business_lq",0.691
"Salisbury","E30000258","Design","2011-14","turnover_lq",2.35
"Salisbury","E30000258","Design","2011-14","emp_lq",1.398
"Salisbury","E30000258","Film, radio & TV","2011-14","business.count",51
"Salisbury","E30000258","Film, radio & TV","2011-14","turnover",12680
"Salisbury","E30000258","Film, radio & TV","2011-14","employment",91.75
"Salisbury","E30000258","Film, radio & TV","2011-14","turn_pw",138.201634877384
"Salisbury","E30000258","Film, radio & TV","2011-14","work_pb",1.79901960784314
"Salisbury","E30000258","Film, radio & TV","2011-14","business_lq",0.662
"Salisbury","E30000258","Film, radio & TV","2011-14","turnover_lq",0.511
"Salisbury","E30000258","Film, radio & TV","2011-14","emp_lq",0.387
"Salisbury","E30000258","Music & performing arts","2011-14","business.count",88
"Salisbury","E30000258","Music & performing arts","2011-14","turnover",16550
"Salisbury","E30000258","Music & performing arts","2011-14","employment",256.75
"Salisbury","E30000258","Music & performing arts","2011-14","turn_pw",64.4595910418695
"Salisbury","E30000258","Music & performing arts","2011-14","work_pb",2.91761363636364
"Salisbury","E30000258","Music & performing arts","2011-14","business_lq",0.967
"Salisbury","E30000258","Music & performing arts","2011-14","turnover_lq",1.896
"Salisbury","E30000258","Music & performing arts","2011-14","emp_lq",1.646
"Salisbury","E30000258","Publishing","2011-14","business.count",31
"Salisbury","E30000258","Publishing","2011-14","turnover",6505
"Salisbury","E30000258","Publishing","2011-14","employment",109.5
"Salisbury","E30000258","Publishing","2011-14","turn_pw",59.4063926940639
"Salisbury","E30000258","Publishing","2011-14","work_pb",3.53225806451613
"Salisbury","E30000258","Publishing","2011-14","business_lq",1.126
"Salisbury","E30000258","Publishing","2011-14","turnover_lq",0.46
"Salisbury","E30000258","Publishing","2011-14","emp_lq",0.515
"Salisbury","E30000258","Software & digital","2011-14","business.count",225
"Salisbury","E30000258","Software & digital","2011-14","turnover",44255
"Salisbury","E30000258","Software & digital","2011-14","employment",613.75
"Salisbury","E30000258","Software & digital","2011-14","turn_pw",72.1059063136456
"Salisbury","E30000258","Software & digital","2011-14","work_pb",2.72777777777778
"Salisbury","E30000258","Software & digital","2011-14","business_lq",0.745
"Salisbury","E30000258","Software & digital","2011-14","turnover_lq",0.968
"Salisbury","E30000258","Software & digital","2011-14","emp_lq",0.961
"Scarborough","E30000259","Advertising","2011-14","business.count",12
"Scarborough","E30000259","Advertising","2011-14","turnover",1785
"Scarborough","E30000259","Advertising","2011-14","employment",38.75
"Scarborough","E30000259","Advertising","2011-14","turn_pw",46.0645161290323
"Scarborough","E30000259","Advertising","2011-14","work_pb",3.22916666666667
"Scarborough","E30000259","Advertising","2011-14","business_lq",0.434
"Scarborough","E30000259","Advertising","2011-14","turnover_lq",0.184
"Scarborough","E30000259","Advertising","2011-14","emp_lq",0.372
"Scarborough","E30000259","All creative industries","2014","business.count",114
"Scarborough","E30000259","All creative industries","2014","turnover",43278
"Scarborough","E30000259","All creative industries","2014","employment",431
"Scarborough","E30000259","All creative industries","2014","turn_pw",100.412993039443
"Scarborough","E30000259","All creative industries","2014","work_pb",3.78070175438596
"Scarborough","E30000259","All creative industries","2014","business_lq",0.38
"Scarborough","E30000259","All creative industries","2014","turnover_lq",0.754
"Scarborough","E30000259","All creative industries","2014","emp_lq",0.471
"Scarborough","E30000259","Architecture","2011-14","business.count",6
"Scarborough","E30000259","Architecture","2011-14","turnover",435
"Scarborough","E30000259","Architecture","2011-14","employment",13.25
"Scarborough","E30000259","Architecture","2011-14","turn_pw",32.8301886792453
"Scarborough","E30000259","Architecture","2011-14","work_pb",2.20833333333333
"Scarborough","E30000259","Architecture","2011-14","business_lq",0.349
"Scarborough","E30000259","Architecture","2011-14","turnover_lq",0.212
"Scarborough","E30000259","Architecture","2011-14","emp_lq",0.273
"Scarborough","E30000259","Design","2011-14","business.count",11
"Scarborough","E30000259","Design","2011-14","turnover",1615
"Scarborough","E30000259","Design","2011-14","employment",33.25
"Scarborough","E30000259","Design","2011-14","turn_pw",48.5714285714286
"Scarborough","E30000259","Design","2011-14","work_pb",3.02272727272727
"Scarborough","E30000259","Design","2011-14","business_lq",0.45
"Scarborough","E30000259","Design","2011-14","turnover_lq",0.839
"Scarborough","E30000259","Design","2011-14","emp_lq",0.839
"Scarborough","E30000259","Film, radio & TV","2011-14","business.count",9
"Scarborough","E30000259","Film, radio & TV","2011-14","turnover",1690
"Scarborough","E30000259","Film, radio & TV","2011-14","employment",55.5
"Scarborough","E30000259","Film, radio & TV","2011-14","turn_pw",30.4504504504505
"Scarborough","E30000259","Film, radio & TV","2011-14","work_pb",6.16666666666667
"Scarborough","E30000259","Film, radio & TV","2011-14","business_lq",0.254
"Scarborough","E30000259","Film, radio & TV","2011-14","turnover_lq",0.152
"Scarborough","E30000259","Film, radio & TV","2011-14","emp_lq",0.443
"Scarborough","E30000259","Music & performing arts","2011-14","business.count",23
"Scarborough","E30000259","Music & performing arts","2011-14","turnover",26190
"Scarborough","E30000259","Music & performing arts","2011-14","employment",139.25
"Scarborough","E30000259","Music & performing arts","2011-14","turn_pw",188.078994614004
"Scarborough","E30000259","Music & performing arts","2011-14","work_pb",6.05434782608696
"Scarborough","E30000259","Music & performing arts","2011-14","business_lq",0.573
"Scarborough","E30000259","Music & performing arts","2011-14","turnover_lq",6.684
"Scarborough","E30000259","Music & performing arts","2011-14","emp_lq",1.689
"Scarborough","E30000259","Publishing","2011-14","business.count",7
"Scarborough","E30000259","Publishing","2011-14","turnover",235
"Scarborough","E30000259","Publishing","2011-14","employment",9.25
"Scarborough","E30000259","Publishing","2011-14","turn_pw",25.4054054054054
"Scarborough","E30000259","Publishing","2011-14","work_pb",1.32142857142857
"Scarborough","E30000259","Publishing","2011-14","business_lq",0.544
"Scarborough","E30000259","Publishing","2011-14","turnover_lq",0.037
"Scarborough","E30000259","Publishing","2011-14","emp_lq",0.082
"Scarborough","E30000259","Software & digital","2011-14","business.count",41
"Scarborough","E30000259","Software & digital","2011-14","turnover",7905
"Scarborough","E30000259","Software & digital","2011-14","employment",94.5
"Scarborough","E30000259","Software & digital","2011-14","turn_pw",83.6507936507936
"Scarborough","E30000259","Software & digital","2011-14","work_pb",2.30487804878049
"Scarborough","E30000259","Software & digital","2011-14","business_lq",0.311
"Scarborough","E30000259","Software & digital","2011-14","turnover_lq",0.385
"Scarborough","E30000259","Software & digital","2011-14","emp_lq",0.28
"Scunthorpe","E30000260","Advertising","2011-14","business.count",16
"Scunthorpe","E30000260","Advertising","2011-14","turnover",3380
"Scunthorpe","E30000260","Advertising","2011-14","employment",32
"Scunthorpe","E30000260","Advertising","2011-14","turn_pw",105.625
"Scunthorpe","E30000260","Advertising","2011-14","work_pb",2
"Scunthorpe","E30000260","Advertising","2011-14","business_lq",0.319
"Scunthorpe","E30000260","Advertising","2011-14","turnover_lq",0.103
"Scunthorpe","E30000260","Advertising","2011-14","emp_lq",0.157
"Scunthorpe","E30000260","All creative industries","2014","business.count",189
"Scunthorpe","E30000260","All creative industries","2014","turnover",24760
"Scunthorpe","E30000260","All creative industries","2014","employment",392
"Scunthorpe","E30000260","All creative industries","2014","turn_pw",63.1632653061224
"Scunthorpe","E30000260","All creative industries","2014","work_pb",2.07407407407407
"Scunthorpe","E30000260","All creative industries","2014","business_lq",0.334
"Scunthorpe","E30000260","All creative industries","2014","turnover_lq",0.115
"Scunthorpe","E30000260","All creative industries","2014","emp_lq",0.21
"Scunthorpe","E30000260","Architecture","2011-14","business.count",16
"Scunthorpe","E30000260","Architecture","2011-14","turnover",1410
"Scunthorpe","E30000260","Architecture","2011-14","employment",27.5
"Scunthorpe","E30000260","Architecture","2011-14","turn_pw",51.2727272727273
"Scunthorpe","E30000260","Architecture","2011-14","work_pb",1.71875
"Scunthorpe","E30000260","Architecture","2011-14","business_lq",0.53
"Scunthorpe","E30000260","Architecture","2011-14","turnover_lq",0.202
"Scunthorpe","E30000260","Architecture","2011-14","emp_lq",0.29
"Scunthorpe","E30000260","Design","2011-14","business.count",14
"Scunthorpe","E30000260","Design","2011-14","turnover",1575
"Scunthorpe","E30000260","Design","2011-14","employment",27.5
"Scunthorpe","E30000260","Design","2011-14","turn_pw",57.2727272727273
"Scunthorpe","E30000260","Design","2011-14","work_pb",1.96428571428571
"Scunthorpe","E30000260","Design","2011-14","business_lq",0.32
"Scunthorpe","E30000260","Design","2011-14","turnover_lq",0.241
"Scunthorpe","E30000260","Design","2011-14","emp_lq",0.355
"Scunthorpe","E30000260","Film, radio & TV","2011-14","business.count",19
"Scunthorpe","E30000260","Film, radio & TV","2011-14","turnover",3275
"Scunthorpe","E30000260","Film, radio & TV","2011-14","employment",49.75
"Scunthorpe","E30000260","Film, radio & TV","2011-14","turn_pw",65.8291457286432
"Scunthorpe","E30000260","Film, radio & TV","2011-14","work_pb",2.61842105263158
"Scunthorpe","E30000260","Film, radio & TV","2011-14","business_lq",0.305
"Scunthorpe","E30000260","Film, radio & TV","2011-14","turnover_lq",0.087
"Scunthorpe","E30000260","Film, radio & TV","2011-14","emp_lq",0.203
"Scunthorpe","E30000260","Music & performing arts","2011-14","business.count",25
"Scunthorpe","E30000260","Music & performing arts","2011-14","turnover",4010
"Scunthorpe","E30000260","Music & performing arts","2011-14","employment",91.75
"Scunthorpe","E30000260","Music & performing arts","2011-14","turn_pw",43.7057220708447
"Scunthorpe","E30000260","Music & performing arts","2011-14","work_pb",3.67
"Scunthorpe","E30000260","Music & performing arts","2011-14","business_lq",0.344
"Scunthorpe","E30000260","Music & performing arts","2011-14","turnover_lq",0.301
"Scunthorpe","E30000260","Music & performing arts","2011-14","emp_lq",0.569
"Scunthorpe","E30000260","Publishing","2011-14","business.count",8
"Scunthorpe","E30000260","Publishing","2011-14","turnover",520
"Scunthorpe","E30000260","Publishing","2011-14","employment",11.5
"Scunthorpe","E30000260","Publishing","2011-14","turn_pw",45.2173913043478
"Scunthorpe","E30000260","Publishing","2011-14","work_pb",1.4375
"Scunthorpe","E30000260","Publishing","2011-14","business_lq",0.342
"Scunthorpe","E30000260","Publishing","2011-14","turnover_lq",0.024
"Scunthorpe","E30000260","Publishing","2011-14","emp_lq",0.052
"Scunthorpe","E30000260","Software & digital","2011-14","business.count",73
"Scunthorpe","E30000260","Software & digital","2011-14","turnover",9070
"Scunthorpe","E30000260","Software & digital","2011-14","employment",154.5
"Scunthorpe","E30000260","Software & digital","2011-14","turn_pw",58.705501618123
"Scunthorpe","E30000260","Software & digital","2011-14","work_pb",2.11643835616438
"Scunthorpe","E30000260","Software & digital","2011-14","business_lq",0.304
"Scunthorpe","E30000260","Software & digital","2011-14","turnover_lq",0.13
"Scunthorpe","E30000260","Software & digital","2011-14","emp_lq",0.234
"Sheffield","E30000261","Advertising","2011-14","business.count",159
"Sheffield","E30000261","Advertising","2011-14","turnover",54020
"Sheffield","E30000261","Advertising","2011-14","employment",620.5
"Sheffield","E30000261","Advertising","2011-14","turn_pw",87.0588235294118
"Sheffield","E30000261","Advertising","2011-14","work_pb",3.90251572327044
"Sheffield","E30000261","Advertising","2011-14","business_lq",0.743
"Sheffield","E30000261","Advertising","2011-14","turnover_lq",0.092
"Sheffield","E30000261","Advertising","2011-14","emp_lq",0.404
"Sheffield","E30000261","All creative industries","2014","business.count",1825
"Sheffield","E30000261","All creative industries","2014","turnover",584437
"Sheffield","E30000261","All creative industries","2014","employment",6873
"Sheffield","E30000261","All creative industries","2014","turn_pw",85.0337552742616
"Sheffield","E30000261","All creative industries","2014","work_pb",3.76602739726027
"Sheffield","E30000261","All creative industries","2014","business_lq",0.726
"Sheffield","E30000261","All creative industries","2014","turnover_lq",0.164
"Sheffield","E30000261","All creative industries","2014","emp_lq",0.504
"Sheffield","E30000261","Architecture","2011-14","business.count",123
"Sheffield","E30000261","Architecture","2011-14","turnover",59715
"Sheffield","E30000261","Architecture","2011-14","employment",727.5
"Sheffield","E30000261","Architecture","2011-14","turn_pw",82.0824742268041
"Sheffield","E30000261","Architecture","2011-14","work_pb",5.91463414634146
"Sheffield","E30000261","Architecture","2011-14","business_lq",0.927
"Sheffield","E30000261","Architecture","2011-14","turnover_lq",0.48
"Sheffield","E30000261","Architecture","2011-14","emp_lq",1.017
"Sheffield","E30000261","Design","2011-14","business.count",166
"Sheffield","E30000261","Design","2011-14","turnover",57065
"Sheffield","E30000261","Design","2011-14","employment",502.75
"Sheffield","E30000261","Design","2011-14","turn_pw",113.505718547986
"Sheffield","E30000261","Design","2011-14","work_pb",3.02861445783133
"Sheffield","E30000261","Design","2011-14","business_lq",0.858
"Sheffield","E30000261","Design","2011-14","turnover_lq",0.491
"Sheffield","E30000261","Design","2011-14","emp_lq",0.86
"Sheffield","E30000261","Film, radio & TV","2011-14","business.count",173
"Sheffield","E30000261","Film, radio & TV","2011-14","turnover",40015
"Sheffield","E30000261","Film, radio & TV","2011-14","employment",497
"Sheffield","E30000261","Film, radio & TV","2011-14","turn_pw",80.513078470825
"Sheffield","E30000261","Film, radio & TV","2011-14","work_pb",2.8728323699422
"Sheffield","E30000261","Film, radio & TV","2011-14","business_lq",0.639
"Sheffield","E30000261","Film, radio & TV","2011-14","turnover_lq",0.059
"Sheffield","E30000261","Film, radio & TV","2011-14","emp_lq",0.269
"Sheffield","E30000261","Music & performing arts","2011-14","business.count",250
"Sheffield","E30000261","Music & performing arts","2011-14","turnover",49030
"Sheffield","E30000261","Music & performing arts","2011-14","employment",719.75
"Sheffield","E30000261","Music & performing arts","2011-14","turn_pw",68.120875303925
"Sheffield","E30000261","Music & performing arts","2011-14","work_pb",2.879
"Sheffield","E30000261","Music & performing arts","2011-14","business_lq",0.788
"Sheffield","E30000261","Music & performing arts","2011-14","turnover_lq",0.207
"Sheffield","E30000261","Music & performing arts","2011-14","emp_lq",0.591
"Sheffield","E30000261","Publishing","2011-14","business.count",75
"Sheffield","E30000261","Publishing","2011-14","turnover",29510
"Sheffield","E30000261","Publishing","2011-14","employment",398.75
"Sheffield","E30000261","Publishing","2011-14","turn_pw",74.0062695924765
"Sheffield","E30000261","Publishing","2011-14","work_pb",5.31666666666667
"Sheffield","E30000261","Publishing","2011-14","business_lq",0.779
"Sheffield","E30000261","Publishing","2011-14","turnover_lq",0.077
"Sheffield","E30000261","Publishing","2011-14","emp_lq",0.241
"Sheffield","E30000261","Software & digital","2011-14","business.count",750
"Sheffield","E30000261","Software & digital","2011-14","turnover",250725
"Sheffield","E30000261","Software & digital","2011-14","employment",2954.5
"Sheffield","E30000261","Software & digital","2011-14","turn_pw",84.8620748011508
"Sheffield","E30000261","Software & digital","2011-14","work_pb",3.93933333333333
"Sheffield","E30000261","Software & digital","2011-14","business_lq",0.708
"Sheffield","E30000261","Software & digital","2011-14","turnover_lq",0.202
"Sheffield","E30000261","Software & digital","2011-14","emp_lq",0.593
"Shetland Islands","S22000039","Advertising","2011-14","business.count",3
"Shetland Islands","S22000039","Advertising","2011-14","turnover",590
"Shetland Islands","S22000039","Advertising","2011-14","employment",8.75
"Shetland Islands","S22000039","Advertising","2011-14","turn_pw",67.4285714285714
"Shetland Islands","S22000039","Advertising","2011-14","work_pb",2.91666666666667
"Shetland Islands","S22000039","Advertising","2011-14","business_lq",0.228
"Shetland Islands","S22000039","Advertising","2011-14","turnover_lq",0.132
"Shetland Islands","S22000039","Advertising","2011-14","emp_lq",0.158
"Shetland Islands","S22000039","All creative industries","2014","business.count",42
